"Link","Abstract","Author Keywords","Index Keywords"
"https://www.scopus.com/pages/publications/85112052746?origin=resultslist","The Internet of Things (IoT) paradigm, with its highly distributed and interconnected architecture, is gaining ground in Industry 4.0 and in critical infrastructures like the eHealth sector, the Smart Grid, Intelligent Power Plants and Smart Mobility. In these critical sectors, the preservation of metrological characteristics and their traceability is a strong legal requirement, just like cyber-security, since it offers the ground for liability. Any vulnerability in the system in which the metrological network is embedded can endanger human lives, the environment or entire economies. This paper presents a framework comprised of a methodology and some tools for the governance of the metrological chain. The proposed methodology combines the RAMI 4.0 model, which is a Reference Architecture used in the field of Industrial Internet of Things (IIoT), with the the Reference Model for Information Assurance Security (RMIAS), a framework employed to guarantee information assurance and security, merging them with the well established paradigms to preserve calibration and referability of metrological instruments. Thus, metrological traceability and cyber-security are taken into account straight from design time, providing a conceptual space to achieve security by design and to support the maintenance of the metrological chain over the entire system lifecycle. The framework lends itself to be completely automatized with Model Checking to support automatic detection of non conformity and anomalies at run time. © 2021 IEEE.","FHIR; IHE; IoMT; IoT; Metrological Chain; RAMI 4.0; RMIAS; Software Architectures","Electric power transmission networks; Industry 4.0; Life cycle; Model checking; Network architecture; Network security; Power plants; Smart power grids; Architectural frameworks; Information assurance; Information assurance and securities; Intelligent power plants; Internet of thing (IOT); Metrological characteristics; Metrological traceabilitys; Reference architecture; Industrial internet of things (IIoT)"
"https://www.scopus.com/pages/publications/85055901234?origin=resultslist","Smart TV applications are software applications that have been designed to run on smart TVs which are televisions with integrated Internet features. Nowadays, the smart TVs are going to dominate the television market, and the number of connected TVs is growing exponentially. This growth is accompanied by the increase of consumers and the use of smart TV applications that drive these devices. Due to the increasing demand for smart TV applications especially with the rise of the Internet of Things (IoT) services, it is essential to building an application with a certain level of quality. Despite the analogy between the smart TV and mobile apps, testing smart TV applications is different in many aspects due to the different nature of user interaction and development environment. To develop the field and formulate the concepts of smart TV application testing, this paper aims to provide the essential ingredients, solutions, answers to the most critical questions, and open problems. In addition, we offer initial results and proof of concepts for a creeper algorithm to detect essential views of the applications. This paper serves as an effort to report the key ingredients and challenges of the smart TV application testing systematically to the research community. © Springer Nature Switzerland AG 2019.","Internet of Things (IoT); Model-based testing; Smart tv application testing; Software testing","Internet of things; Model checking; Software testing; Application testing; Critical questions; Development environment; Internet of thing (IOT); Internet of Things (IOT); Model based testing; Research communities; Software applications; Application programs"
"https://www.scopus.com/pages/publications/105031724814?origin=resultslist","Cybersecurity threats are evolving faster than conventional defenses can adapt. To address this growing asymmetry, we propose the Cyber Crime Triangle Framework (CCTF) - a proactive, mathematically grounded approach that unifies criminological theory, partial differential equation (PDE) modeling, AI/ML-driven detection, and game-theoretic optimization. Rooted in Crime Triangle Theory, CCTF formulates the dynamic interplay among attackers, targets, and defenders as a system of coupled PDEs. These equations capture spatiotemporal threat behavior, while embedded AI modules adaptively assess offender motivation, target vulnerability, and defense readiness. A game-theoretic layer models adversarial interactions as a Stackelberg game, enabling the derivation of optimal defense strategies under uncertainty. Formal verification ensures safety, stability, and recoverability of the system. Experimental validation across five major attack scenarios - including APTs, ransomware, insider threats, IoT-based attacks, and supply chain compromises - demonstrates 94.7% detection accuracy, a 2.1% false positive rate, and a 76.8% reduction in potential damage. These results confirm CCTF's capability to anticipate and counter complex cyber threats in real-world environments. © 2025 IEEE.","AI/ML Integration; Crime Triangle Theory; Cybersecurity; Formal Verification; Game-Theoretic Optimization; Partial Differential Equations; Proactive Defense","Artificial intelligence; Computation theory; Crime; Cybersecurity; Damage detection; Game theory; Malware; Network security; Partial differential equations; AI/ML integration; Crime triangle theory; Cyber security; Cyber-crimes; Game-theoretic; Game-theoretic optimization; Optimisations; Partial differential; Proactive defense; Triangle theories; Formal verification"
"https://www.scopus.com/pages/publications/105012288381?origin=resultslist","In the rapidly expanding Internet of Things (IoT) field, it is imperative to guarantee the accuracy and dependability of system behaviours. IoT systems frequently encounter obstacles associated with conflicting rules, which can result in erroneous operations and potential system failures. The fast deployment of IoT systems increases the number of conflicts that arise as a result of different interactions of the service rules among IoT systems. These rules share the same physical environment and are controlled by various entities or organisations. Conflict management has become a significant issue as a result of the extensive implementation of these systems. This paper introduces an innovative way to detect the conflict rules in IoT systems by employing the Event-B formal method. Through the development of formal models of the IoT system and the utilisation of abstract and refinement techniques, any conflicts are methodically detected and addressed. The purpose of this paper is to argue for the utilisation of Event-B formal modelling and verification throughout the first phases of IoT system development in order to find and repair faults as quickly as possible. The suggested model accounts for different kinds of conflicts, including: oppositional conflict, duration conflict, numeric conflict, dependency conflict, shadow conflict, and semantic conflict. The Rodin platform is employed to automate the verification process, guaranteeing that all defined invariants and attributes are maintained during the functioning of the system. In order to demonstrate the efficacy of our suggested model, we provide motivational examples of service rules that involve the use of smart home systems. The model effectively detects potential conflicts that may occur in these types of situations. We exhibit that it is possible to guarantee conflict strategy accuracy by utilising the Rodin platform and ProB, which gives users a degree of assurance regarding the resilience of IoT deployments. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Event-B; Formal verification; IoT; Rules conflict","Abstracting; Automation; Internet of things; Semantics; Conflict detection; Event-B; Fast deployments; Formal service; Operation system; Potential systems; Rule conflict; Service rules; System behaviors; System failures; Formal verification"
"https://www.scopus.com/pages/publications/85189544328?origin=resultslist","Attribute-based memory Updates ([Formula presented]in short) is an interaction mechanism recently introduced for adapting the Event-Condition-Action (ECA) programming paradigm to distributed reactive systems, such as autonomic and smart IoT device ensembles. In this model, an event (e.g., an input from a sensor, or a device state update) can trigger an ECA rule, whose execution can cause the state update of (possibly) many remote devices at once; the latter are selected “on the fly” by means of predicates over their state, without the need of a central coordinating entity. However, the combination of different [Formula presented]systems may yield unexpected interactions, e.g., when a new device is added to an existing secure system, potentially hindering the security of the whole ensemble of devices. This can be critical in the IoT, where smart devices are more and more pervasive in our daily life. In this paper, we consider the problem of ensuring security and safety requirements for [Formula presented]systems (and, in turn, for IoT devices). The first are a form of noninterference, as they correspond to avoid forbidden information flows (e.g., information flows violating confidentiality); while the second are a form of non-interaction, as they correspond to avoid unintended executions (e.g., leading to erroneous/unsafe states). In order to formally model these requirements, we introduce suitable behavioral equivalences for [Formula presented]. These equivalences are generalizations of hiding bisimilarity, i.e., a kind of weak bisimilarity where we can compare systems up to actions at different levels of security. Leveraging these behavioral equivalences, we propose (syntactic) sufficient conditions guaranteeing the requirements and, then, effective algorithms for statically verifying such conditions. © 2024 The Author(s)","Autonomic computing; Bisimulations; Distributed systems; ECA rules; Formal methods; IoT programming; Verification","Behavioral research; Distributed computer systems; Internet of things; Network security; Attribute-based; Autonomic Computing; Behavioral equivalence; Bisimulations; Condition; Distributed systems; Event condition action rules; Information flows; IoT programming; Update formulas; Formal verification"
"https://www.scopus.com/pages/publications/85139833782?origin=resultslist","Trigger-action programming (TAP) is a popular end-user programming framework that can simplify the Internet of Things (IoT) automation with simple trigger-action rules. However, it also introduces new security and safety threats. A lot of advanced techniques have been proposed to address this problem. Rigorously reasoning about the security of a TAP-based IoT system requires a well-defined model and verification method both against rule semantics and physical-world features, e.g., concurrency, rule latency, extended action, tardy attributes, and connection-based rule interactions, which has been missing until now. By analyzing these features, we find 9 new types of rule interaction vulnerabilities and validate them on two commercial IoT platforms. We then present TAPInspector, a novel system to detect these interaction vulnerabilities in concurrent TAP-based IoT systems. It automatically extracts TAP rules from IoT apps, translates them into a hybrid model by model slicing and state compression, and performs semantic analysis and model checking with various safety and liveness properties. Our experiments corroborate that TAPInspector is practical: it identifies 533 violations related to rule interaction from 1108 real-world market IoT apps and is at least 60000 times faster than the baseline without optimization.  © 2005-2012 IEEE.","concurrent model; Internet of Things; liveness property; model checking; rule latency; Trigger-action rule","Computer programming; Human computer interaction; International trade; Internet of things; Model checking; Action rules; Concurrent modeling; Delay; Liveness properties; Models checking; Rule latency; Safety verification; Security; Trigger-action rule; Semantics"
"https://www.scopus.com/pages/publications/85139031576?origin=resultslist","A key cornerstone of Multi-Access Edge Computing (MEC) is an offloading policy utilized to determine whether to execute computation tasks on IoT devices or to offload the tasks to MEC servers for processing. In this work, we propose a Probabilistic Model Checking based offloading policy catering to device user preferences. We model the interactions between the various components of the MEC environment using a Turn-Based Stochastic Multi-Player Game (SMG). We present experiments on practical scenarios on data gathered from a test-bed setup with benchmark applications to show the benefits of an adaptive preference-aware approach over conventional approaches in MEC offloading. © 2022, Springer Nature Switzerland AG.","Multi-Access Edge Computing; Probabilistic Model Checking","Benchmarking; computation offloading; Internet of things; Model checking; Stochastic models; Computation offloading; Computation tasks; Computing environments; Edge computing; Multi-access edge computing; Multiaccess; Probabilistic model checking; Probabilistic model-checking; Stochastics; User's preferences; Stochastic systems"
"https://www.scopus.com/pages/publications/85137972672?origin=resultslist","Cloud Computing plays an essential role in meeting the increasing demand for large data storage and infrastructures in IoT applications. The applications of IoT-Cloud are in an exponential rise in the number of interacting components with different interaction protocols within open and uncertain environments. The main challenge that faces these applications is ensuring their reliability and efficiency. This paper proposes a scalable verification approach for IoT-Cloud applications in uncertainty-characterised settings with timed commitments using three-valued model checking. Timed commitments are powerful artifacts that capture flexible and rich interaction protocols. We use a new logic for reasoning about uncertainty in commitment protocols, model a smart contract-based IoT mortgage system with commitments under uncertain settings, introduce a set of specifications, and implement a verification framework of our model against its specifications using a transformation algorithm and the model checker. Finally, we report and discuss our experimental results.  © 2022 IEEE.","cloud computing; IoT; model checking; three-valued logic; timed commitment logic","Cloud computing; Computer circuits; Digital storage; Internet of things; Many valued logics; Model checking; Cloud systems; Cloud-computing; Data storage; Interaction protocols; IoT; Large data; Models checking; Three-valued logic; Timed commitment logic; Uncertainty; Specifications"
"https://www.scopus.com/pages/publications/85166014635?origin=resultslist","Many modern applications need to run on massively interconnected sets of heterogeneous nodes, ranging from IoT devices to edge nodes up to the Cloud. In this scenario, communication is often implemented using the publish-subscribe paradigm. The Data Distribution Service (DDS) is a popular middleware specification adopting such a paradigm. The DDS is becoming a key enabler for massively distributed real-time applications, with popular frameworks such as ROS 2 and AUTOSAR Adaptive building on it. However, no formal modeling and analysis of the timing properties of DDS has been provided to date. This paper fills this gap by providing an abstract model for DDS systems that can be generalized to any implementation compliant with the specification. A concrete instance of the generic DDS model is provided for the case of eProsima’s FastDDS, which is eventually used to provide a real-time analysis that bounds the data-delivery latency of DDS messages. Finally, this paper reports on an evaluation based on a representative automotive application from the WATERS 2019 challenge by Bosch. © Gerlando Sciangula, Daniel Casini, Alessandro Biondi, Claudio Scordino, and Marco Di Natale.","CPA; DDS; end-to-end latency; real-time systems; response-time analysis","Interactive computer systems; Middleware; Real time systems; CPA; Data delivery; Data distribution services; Edge nodes; End to end latencies; Heterogeneous nodes; Modern applications; Real - Time system; Real-time application; Response-time analysis; Specifications"
"https://www.scopus.com/pages/publications/85213818221?origin=resultslist","The Internet of Things (IoT) is a transformative paradigm facilitating connectivity among everyday objects and devices via the internet, simplifying industrial processes, and enhancing quality of life for individuals, while also fostering the development of innovative applications. However, the creation of an interconnected network of heterogeneous 'things' presents unique adaptation challenges in hardware and software characteristics, notably communication protocols, leading to major interoperability issues. This work addresses these challenges by proposing a solution for seamless integration of two widely adopted protocols, MQTT and CoAP, through the development of an interoperability broker extension. By effectively mapping REST and publish/subscribe mechanisms, this broker extension enables secure and seamless interaction between heterogeneous clients, utilizing a single broker structure and eliminating the need for additional middleware. Comprehensive testing demonstrates comparable performance in latency and memory resource consumption, validating the system as a promising solution to resolve IoT interoperability issues.  © 2024 IEEE.","Broker extension; CoAP; Internet of Things; Interoperability; IoT; MQTT","Application programs; Industrial internet of things (IIoT); Interoperability; Model checking; Software testing; Broker extension; CoAP; Communications protocols; Hardware and software; Hardware characteristics; Industrial processs; Interconnected network; MQTT; Quality of life; Software characteristic; Middleware"
"https://www.scopus.com/pages/publications/85172475068?origin=resultslist","The proceedings contain 36 papers. The special focus in this conference is on International Conference on Computer Safety, Reliability, and Security. The topics include: A Methodology for the Qualification of Operating Systems and Hypervisors for the Deployment in IoT Devices; computer-Aided Generation of Assurance Cases; RACK: A Semantic Model and Triplestore for Curation of Assurance Case Evidence; Patterns for Integrating NIST 800-53 Controls into Security Assurance Cases; analyzing Origins of Safety and Security Interactions Using Feared Events Trees and Multi-level Model; utilising Redundancy to Enhance Security of Safety-Critical Systems; reliability Evaluation of Autonomous Transportation System Architecture Based on Markov Chain; uncertainty Quantification for Semantic Segmentation Models via Evidential Reasoning; research on the Reliability of High-Speed Railway Dispatching and Commanding Personnel with Multi Physiological Signals; constructing Security Cases Based on Formal Verification of Security Requirements in Alloy; research on Brain Load Prediction Based on Machine Learning for High-Speed Railway Dispatching; paired Safety Rule Structure for Human-Machine Cooperation with Feature Update and Evolution; Towards an Effective Generation of Functional Scenarios for AVs to Guide Sampling; rear-End Collision Risk Analysis for Autonomous Driving; improving Road Traffic Safety and Performance–Barriers and Directions Towards Cooperative Automated Vehicles; a Group-Level Learning Approach Using Logistic Regression for Fairer Decisions; conformal Prediction and Uncertainty Wrapper: What Statistical Guarantees Can You Get for Uncertainty Quantification in Machine Learning?; AIMOS: Metamorphic Testing of AI - An Industrial Application; AERoS: Assurance of Emergent Behaviour in Autonomous Robotic Swarms; a Reasonable Driver Standard for Automated Vehicle Safety; Assurance Cases for Timing Properties of Automotive TSN Networks; structuring Research Related to Dynamic Risk Management for Autonomous Systems; Towards Safe Machine Learning Lifecycles with ESG Model Cards.","",""
"https://www.scopus.com/pages/publications/85053636604?origin=resultslist","We propose a security-based modeling language for IoT systems with two important features: (i) vulnerabilities are explicitly represented and (ii) interactions are allowed or denied based on the information stored on the IoT devices. An IoT system is transformed in BIP, a component-based modeling language, in which can execute the system and perform security analysis. As proof-of-concept for our approach we model an attack on the Amazon Smart-Key system. © 2018, Springer Nature Switzerland AG.","Component-based specifications; IoT systems; Security","Formal methods; Internet of things; Security systems; Component based; Component-based modeling; Important features; Iot devices; Proof of concept; Security; Security analysis; Security threats; Modeling languages"
"https://www.scopus.com/pages/publications/85172014100?origin=resultslist","Internet of Things (IoT) is a finite set of interconnected devices that can cooperate and interact with each other through the Internet. As the number of IoT devices have increased, the number of services increased as well, further complicating the process of service composition. In this paper, an Event-B formal model is presented to verify the correctness of the IoT service composition (IoTSC) system. In addition, the proposed model satisfies some functional and non-functional properties such as compatibility and availability to fulfil the requirements of the IoTSC. Our model is developed incrementally from abstract level to target level by using the refinement mechanism. A Fire Alarm Detection System is used as a case study for our model. Finally, we use proof obligations and the Rodin platform to validate and proof the correctness of the proposed formal model. © 2023 IEEE.","Event B; Internet of Things; IoT Service; IoTSC","Alarm systems; Quality of service; Web services; Abstract levels; Composition systems; Event-B; Finite set; Formal modeling; Internet of thing service; IoT service composition; Non functional properties; Number of services; Services composition; Internet of things"
"https://www.scopus.com/pages/publications/85096991175?origin=resultslist","The rising popularity of the Internet-of-Things (IoT) devices has driven their increasing adoption in various settings, such as modern homes. IoT systems integrate such physical devices with third-party apps, which can coordinate in arbitrary ways. However, malicious or undesired coordination can lead to serious vulnerabilities. This paper explores two different ways, i.e., a commonly-used state-based approach and a holistic, rule-based approach, to formally model app coordination and the safety and security thereof in the context of IoT platforms. The less common rule-base approach allows for a smaller, more scalable model. We realize both modeling approaches using bounded model checking with Alloy to automatically identify potential cases where apps exhibit coordination relationships. We evaluate the effectiveness of the modeling approaches by checking a corpus of real-world IoT apps of Samsung SmartThings and IFTTT. The experimental results demonstrate that our rule-based modeling leads to a more scalable analysis.  © 2020 ACM.","Coordination Threats; Formal Verification; IoT Safety","Model checking; Network security; Bounded model checking; Coordination analysis; Internet of thing (IOT); Rule-based approach; Rule-based models; Safety and securities; Scalable analysis; State based approaches; Internet of things"
"https://www.scopus.com/pages/publications/85090825823?origin=resultslist","Context modeling is often used to relate the context in which a system will operate to the entities of interest in the problem domain. It remains the case that context models are inadequate in emerging computing paradigms (e.g., smart spaces and the Internet of Things), in which the relevance of context is shaped dynamically by the changing needs of users. Formal models are required to fuse and interpret contextual information obtained from the heterogeneous sources. In this paper, we propose an integrated and formal context modeling approach for intelligent systems operating in the context-sensitive environments. We introduce a goal-driven, entity-centered identification method for determining which context elements are influential in adapting the system behavior. We then describe a four-layered framework for metamodeling the identification and management of context. First, the framework presents a formal metamodel of context. A formalization of context using the first-order logic with relational operators is then presented to specify formally the context information at different abstraction levels. The metamodel, therefore, prepares the ground for building a formal modeling language and automated support tool (https://github.com/metamodeler/CIM-CSS/). The proposed model is then evaluated using an application scenario in the smart meeting rooms domain, and the results are analyzed qualitatively. © 2013 IEEE.","complexity theory; computational modeling; context aware systems; Context modeling; data models; object recognition; unified modeling language","Formal logic; HTTP; Intelligent systems; Application scenario; Context identification; Contextual information; Emerging computing paradigm; Formal modeling language; Formalization of context; Heterogeneous sources; Identification method; Modeling languages"
"https://www.scopus.com/pages/publications/84958656807?origin=resultslist","Under the framework of Eclipse modeling, to solve the problem of difficulties in managing and maintaining panoramic information model, we proposed a method for semantic parsing and dynamic loading the object of panoramic information model based on simple API for extensive markup language, and proposed the storage and conversion method according to the real physical model in the database. Moreover, we designed and realized the automatic conversion between panoramic information model and object-oriented model, and completed the conversion between common information model file and database table. The study shows that, in operation, this method can verify the panoramic information model's standardization and integrity. This method can improve the automation level and increase the efficiency for panoramic information model's management and maintenance efficiency in system development, data access and platform maintenance. Taking the platform based on transmission and transformation equipment and panoramic information model as an application, the feasibility of the proposed method is verified. © 2015, High Voltage Engineering Editorial Department of CEPI. All right reserved.","IEC 61970; Internet of things; Model automation; Model checking; Panoramic information model; Simple API for extensive markup language; Transmission and transformation equipment","Computational linguistics; Data communication equipment; Digital storage; Dynamic loads; Efficiency; Equipment; Information management; Information theory; Internet of things; Markup languages; Metadata; Modeling languages; Object-oriented databases; Semantics; Automatic conversion; Common information model; IEC 61970; Intelligent management; Maintenance efficiency; Modeling automation; Object oriented model; Panoramic informations; Model checking"
"https://www.scopus.com/pages/publications/85127434913?origin=resultslist","Internet of Things (IoT) is a multiple heterogeneous network, and its perception layer is often faced with various security threats. As the bridge between the perception layer and the network layer, the IoT gateway should have the security management function to prevent the security issue from spreading to the upper layer. According to the current security deficiencies in IoT gateway, a universal IoT gateway security system was proposed based on the IoT gateway middleware technology. Various security protocols or algorithms are embedded in IoT gateway security system, and the modeling and analysis can help the design and implementation of IoT gateway. The formal modeling and verification of the IoT gateway security system was performed by timed automata. The results show that the IoT gateway security system satisfies the security properties of confidentiality, availability, authenticity, robustness, integrity and freshness. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","IoT gateway; Middleware; Model checking; Security system; Timed automata","Automata theory; Gateways (computer networks); Heterogeneous networks; Middleware; Model checking; Network layers; Network security; Security systems; 'current; Internet of thing gateway; Management functions; Models checking; Security issues; Security management; Security threats; Time automata; Timed Automata; Upper layer; Internet of things"
"https://www.scopus.com/pages/publications/85063505653?origin=resultslist","Internet of Things is usually characterized by complex temporal and spatial interactions. The complexity is characterized by mobility, device diversity, heterogeneity of platforms and system architectures. There is exponential increase in the number of devices and applications in the Internet of things. This growth and perceived economic gains offers motivation to malware authors. Lack of formal models and specifications for Internet of things malware makes it hard to study the interactions and underlying behavior. In this paper, we present formal specification based on ambient calculus that characterizes the salient features of Internet of things environments. © 2018 IEEE.","Ambient calculus; Internet of Things; Malware behavior; Malware specification","Calculations; Complex networks; Formal specification; Internet of things; Ambient Calculus; Device diversities; Exponential increase; Malware behaviors; Malware specification; Malwares; Platform architecture; Spatial interaction; Systems architecture; Temporal and spatial; Malware"
"https://www.scopus.com/pages/publications/85181893490?origin=resultslist","Security protocols are the basis of modern network communication, proving that the security problem of protocols is one of the hot research topics today. The data in industrial IoT are usually transmitted through insecure channels, which brings certain security risks. The Logic of Events is a formal method for proving the security properties of protocols based on event systems. The new theoretical extension is based on the Logic of Events theory, which proposes new event classes Compurte, TimeGap, Construct, and Reconstruct and an axiom AxiomRe and related inference rules for malicious attacks and security privacy issues in emerging protocols, as well as extending the matching descriptions of protocol behaviours in complex cryptographic algorithms and information sharing techniques for applications for the formal analysis of authentication protocols for the Industrial Internet of Things. Finally, formal analysis is carried out using the example of a secure multi-factor authentication protocol for the industrial IoT, which proves the security of the protocol. © 2023 by the authors.","formal methods; industrial internet of things; key negotiation; logic of events",""
"https://www.scopus.com/pages/publications/105023138692?origin=resultslist","Internet of Things (IoT) has revolutionized sectors such as transportation through enabling smart, interdependent systems that propel operational efficiency, safety, and user experience. Integrating IoT devices, however, into complex systems, for instance, rail networks, exposes such systems to conflict, which negatively impacts performance, safety, and reliability. This paper explores the conflict detection and resolution for IoT-based railway systems using Petri nets, a formal modeling methodology famous for its ability to model and analyze dynamic systems. The current research delves into the inherent challenges of IoT-based railway systems, such as sensor data conflict, network congestion, and interoperability issues between systems. The current work then builds a framework in terms of Petri nets to define the system's components, interaction, and areas of conflict. By modeling the system processes, data flows, and dependencies with Petri nets, the paper identifies conflict scenarios and proposes resolution mechanisms to prevent risks. The key contribution of this paper is the application of Petri net to detect conflicts in real-time by analyzing the operational flow of the system. The paper also proposes a conflict resolution mechanism based on feedback loops and synchronization mechanisms in the Petri net model. By simulation, the research demonstrates that the envisioned framework improves the robustness and reliability of IoT-enabling railway systems while keeping up with effective operations despite the complexities of connecting diverse IoT devices. The paper contributes valuable inputs toward designing resilient IoT-enabled railway systems and establishes grounds for future study in conflict detection and resolution in complex dynamic systems. © 2025 Elsevier Ltd.","Conflict detection and resolution; IoT-enabled railway systems; P-Invariant analysis; Petri nets; Railway Track allocation","Complex networks; Dynamics; Internet of things; Interoperability; Large scale systems; Railroad tracks; Railroad transportation; Railroads; Rails; 'current; Conflict detection and resolution; Interdependent systems; Internet of thing-enabled railway system; P-invariant analyze; P-invariants; Railway system; Railway track; Railway track allocation; Track allocation; Petri nets"
"https://www.scopus.com/pages/publications/85085032862?origin=resultslist","The exponential growth of Internet-of-Things (IoT) devices not only brings convenience but also poses numerous challenging safety and security issues. IoT devices are distributed, highly heterogeneous, and more importantly, directly interact with the physical environment. In IoT systems, the bugs in device firmware, the defects in network protocols, and the design flaws in system configurations all may lead to catastrophic accidents, causing severe threats to people's lives and properties. The challenge gets even more escalated as the possible attacks may be chained together in a long sequence across multiple layers, rendering the current vulnerability analysis inapplicable. In this paper, we present ForeSee, a cross-layer formal framework to comprehensively unveil the vulnerabilities in IoT systems. ForeSee generates a novel attack graph that depicts all of the essential components in IoT, from low-level physical surroundings to high-level decision-making processes. The corresponding graph-based analysis then enables ForeSee to precisely capture potential attack paths. An optimization algorithm is further introduced to reduce the computational complexity of our analysis. The illustrative case studies show that our multilayer modeling can capture threats ignored by the previous approaches. © 2019 IEEE.","Attack graph; Cyber security; Internet of Things (IoT); Intrusion detection; IoT privacy; IoT security; Model checking; Multiple layer; Vulnerability detection","Behavioral research; Decision making; Firmware; Graphic methods; Network protocols; Program debugging; Catastrophic accidents; Current vulnerabilities; Decision making process; In-system configurations; Internet of Things (IOT); Optimization algorithms; Physical environments; Vulnerability detection; Internet of things"
"https://www.scopus.com/pages/publications/85058553912?origin=resultslist","The proceedings contain 49 papers. The special focus in this conference is on Software Technologies: Applications and Foundations. The topics include: Generating synthetic data for real world detection of DoS attacks in the IoT; Annotated BPMN models for optimised healthcare resource planning; using formal methods to validate research hypotheses: The Duolingo case study; personality gaze patterns unveiled via automatic relevance determination; formalMiner: A formal framework for refinement mining; Exploring applications of formal methods in the INSPEX project; towards a cognitive architecture for the formal analysis of human behaviour and learning; towards handling latency in interactive software; refinement based formal development of human-machine interface; A flexible framework for FMI-based co-simulation of human-centred cyber-physical systems; using abstraction with interaction sequences for interactive system modelling; formal modelling as a component of user centred design; coordination of complex socio-technical systems: Challenges and opportunities; reo coordination model for simulation of quantum internet software; Computing the parallelism degree of timed BPMN processes; reoLive: Analysing connectors in your browser; multi-agent systems with virtual stigmergy; towards a hybrid verification approach; using reinforcement learning to handle the runtime uncertainties in self-adaptive software; model based development of data integration in graph databases using triple graph grammars; Towards stochastic FMI co-simulations: Implementation of an FMU for a stochastic activity networks simulator; short-cut rules: Sequential composition of rules avoiding unnecessary deletions; graph repair by graph programs; double-pushout rewriting in context; from hyperedge replacement grammars to decidable hyperedge replacement games; Verifying a copying garbage collector in GP 2; Demo: Stabilization technique in INTO-CPS.","",""
"https://www.scopus.com/pages/publications/85034216458?origin=resultslist","Mobile personal devices, such as smartphones, USB thumb drives, and sensors, are becoming essential elements of our modern lives. Their large-scale pervasive deployment within the population has already attracted many malware authors, cybercriminals, and even governments. Since the first demonstration of mobile malware by Marcos Velasco, millions of these have been developed with very sophisticated capabilities. They infiltrate highly secure networks using air-gap jumping capability (e.g., 'Hammer Drill' and 'Brutal Kangaroo') and spread through heterogeneous computing and communication platforms. Some of these cross-platform malware attacks are capable of infiltrating isolated control systems which might be running a variety of operating systems, such as Windows, Mac OS X, Solaris, and Linux. This paper investigates cross-platform/heterogeneous mobile malware that uses removable media, such as USB connection, to spread between incompatible computing platforms and operating systems. Deep analysis and modeling of cross-platform mobile malware are conducted at the micro (infection) and macro (spread) levels. The micro-level analysis aims to understand the cross-platform malware states and transitions between these states during node-to-node infection. The micro-level analysis helps derive the parameters essential for macro-level analysis, which are also crucial for the elaboration of suitable detection and prevention solutions. The macro-level analysis aims to identify the most important factors affecting cross-platform mobile malware spread within a digitized population. Through simulation, we show that identifying these factors helps to mitigate any outbreaks. © 2013 IEEE.","coloured Petri nets (CPN) modelling; epidemic model; industrial control systems; Internet of Things (IoT); mobile; mobile malware; Smartphone","Cellular telephone systems; Computer crime; Computer operating systems; Computer viruses; Control systems; Disease control; Formal methods; Internet of things; mHealth; Mobile telecommunication systems; Petri nets; Smartphones; Standards; System buses; Viruses; Coloured Petri Nets; Computational model; Epidemic modeling; Industrial control systems; Internet of Things (IOT); mobile; Mobile communications; Mobile malware; Payloads; Universal serial bus; Malware"
"https://www.scopus.com/pages/publications/105033881455?origin=resultslist","The rapid convergence of the Internet of Things (IoT) and decentralized finance (DeFi) is reshaping the digital economy by enabling autonomous, trustless, and value-driven interactions among connected devices. This paper provides a comprehensive survey of the emerging paradigm that combines IoT’s pervasive sensing and communication capabilities with DeFi’s programmable financial infrastructure. We first discuss the motivation behind this convergence and explore key opportunities, including autonomous machine-to-machine (M2M) payments, decentralized data marketplaces, and trustless IoT service provisioning. Despite its potential, IoT–DeFi integration introduces significant security and privacy challenges related to smart contract vulnerabilities, consensus protocol risks, oracle manipulation, and constrained device capabilities. We review existing mitigation approaches such as lightweight cryptography, secure contract design, and decentralized identity management, and critically assess their limitations in heterogeneous, resource-limited environments. Building on this analysis, identify research gaps and propose future directions emphasizing formal verification of IoT-integrated smart contracts, robust oracle design, interoperability frameworks, and privacy-preserving trust models. This survey systematically maps opportunities, threats, and open issues. In doing so, it guides researchers and practitioners toward building secure, scalable, and energy-efficient IoT–DeFi ecosystems for next-generation decentralized applications. © 2026 by the authors.","blockchain security; decentralized applications (DApps); decentralized finance (DeFi); Internet of Things (IoT); IoT security; oracles; smart contracts","Cryptography; Decentralized finance; Finance; Interoperability; Network security; Privacy by design; Smart contract; Block-chain; Blockchain security; Decentralised; Decentralized application; Decentralized finance; Internet of thing; Internet of thing security; Oracle; Security futures; article; blockchain; consensus; cryptography; economic aspect; finance; human; infrastructure; internet of things; mitigation; physician; privacy; research gap; resource limited setting; security; vulnerability; Internet of things"
